date,hour_id,number_of_cells,cell_availability,sssr,s1_conn_est_success_rate,sarr,ul_packet_loss_rate,dl_packet_loss_rate,dl_uu_latency,dl_prb_utilization,ul_prb_utilization,dl_pdcp_user_throughput,ul_pdcp_user_throughput,cqi_avg,pmrrcconnmax,rrc_connected_users,rrc_connected_users_sum,cell_pdcp_dl_thp_mbps,cell_pdcp_ul_thp_mbps,dl_volume_gb,ul_volume_gb,cbra_success_rate,cbra_sr_2020,cfra_success_rate,rrc_setup_success_rate,erab_setup_success_rate,dl_qpsk_dist,dl_16qam_dist,dl_64qam_dist,dl_256qam_dist,ca_dl_pdcp_eu_thp,lte_active_user_dl,lte_active_user_ul,ca_dl_traffic_volume,pmcelldowntimeauto,pmcelldowntimeman,pmrrcconnestabsucc,pmrrcconnestabatt,pmrrcconnestabattreatt,pms1sigconnestabsucc,pms1sigconnestabatt,pmerabestabsuccinit,pmerabestabattinit,pmerabrelabnormalenbact,pmerabrelabnormalmmeact,pmerabrelabnormalenb,pmerabrelnormalenb,pmerabrelmme,pmpdcppktlostul,pmpdcppktreceivedul,pmpdcppktdiscdlpelr,pmpdcppktdiscdlho,pmpdcppktdiscdlpelruu,pmpdcppkttransdl,pmpdcplattimedl,pmpdcplatpkttransdl,pmprbuseddlfirsttrans,pmprbuseddlretrans,pmprbavaildl,pmprbuseduldtch,pmprbavailul,pmpdcpvoldldrb,pmpdcpvoldldrblasttti,pmuethptimedl,pmuethpvolul,pmuethptimeul,pmrrcconnlevsum,pmrrcconnlevsamp,pmschedactivitycelldl,pmpdcpvoluldrb,pmschedactivitycellul,pmpdcpvoldlsrb,pmpdcpvolulsrb,pmrasucccbra,pmraattcbra,pmrasucccfra,pmraattcfra,pmracontresonly,pmracontresandrrcrsp,pmrrcconnestabfaillic,pmcacapabledlsamp,pmcaconfigureddlsamp,pmpdcpvoldldrbca,pmpdcpvoldldrblastttica,pmradiothpvoldl,pmradiothpvoldlscell,pmradiothpvoldlscellext,pmuethptimedlca,pmuethptimeulca,pmuethpvolulca,pmlbsubratiosamp,pmuectxtrelscwcdma,pmcriticalborderevalreport,pmmacharqdlackqpsk,pmmacharqdlack16qam,pmmacharqdlack64qam,pmmacharqdlack256qam,pmactiveuedlsum,pmactiveueulsum,pmradiouerepcqidistr_0,pmradiouerepcqidistr_1,pmradiouerepcqidistr_2,pmradiouerepcqidistr_3,pmradiouerepcqidistr_4,pmradiouerepcqidistr_5,pmradiouerepcqidistr_6,pmradiouerepcqidistr_7,pmradiouerepcqidistr_8,pmradiouerepcqidistr_9,pmradiouerepcqidistr_10,pmradiouerepcqidistr_11,pmradiouerepcqidistr_12,pmradiouerepcqidistr_13,pmradiouerepcqidistr_14,pmradiouerepcqidistr_15,hosr_intraf,hosr_interf,pmhoexeattlteinterf,pmhoexeattlteinterflb,pmhoexeattlteintraf,pmhoexesucclteinterf,pmhoexesucclteinterflb,pmhoexesucclteintraf,pmhooscinterf,pmhooscintraf,pmhoprepattlteinterf,pmhoprepattlteinterflb,pmhoprepattlteintraf,pmhoprepsucclteinterf,pmhoprepsucclteinterflb,pmhoprepsucclteintraf,pmlbmeasrepue,pmlbqualifiedue,pmlbtpacceptedue,pmlbtpevalue,pmlbtpulacceptedue,pmhotooearlyhointerf,pmhotooearlyhointraf,pmhotoolatehointerf,pmhotoolatehointraf,pmhowrongcellinterf,pmhowrongcellintraf,pmhowrongcellreestinterf,pmhowrongcellreestintraf,pmcaredirectmeasrepue,pmcaredirectqualifiedue,pmhoexeattnonmob,pmhoexecattlteinterfcaredirect,pmhoexecsucclteinterfcaredirect,pmhoexesuccnonmob,pmhoprepattlteinterfcaredirect,pmhoprepattnonmob,pmhoprepsucclteinterfcaredirect,pmhoprepsuccnonmob,hosr_irat,pmhoexeattwcdma,pmhoexesuccwcdma,pmhoprepattwcdma,pmhoprepsuccwcdma,cqi_above_7,cqi_above_10,rssi,sinr_pusch,sinr_pucch,tx_rank,ue_rep_rank2,traffic_voice_2g,traffic_voice_3g,payload_dl_3g,payload_ul_3g,payload_total_3g,payload_total_4g
4/30/2020,21,55357,98.74027223,99.6792383,99.94131824,0.219586583,0.011088922,0.047651583,5.684799241,46.17230767,8.883107275,2.202507768,0.275148195,9.32365815,3269,48.73184704,2680181.618,14.76709124,1.644931895,194456.4579,20238.60504,72.73476669,47.07489173,84.98252649,99.88904918,99.84854895,43.75913476,29.70207678,26.06691198,0.471876478,4.719812567,8.753157241,5.035696809,14147.84415,2085110,425341,215379727,216125664,506706,215160339,215286673,202579406,202886680,439788,7185,881138,197554677,5116239,13268798,1.19645E+11,1709459,33056289,52564536,1.83181E+11,2.49263E+11,43847270737,5.25977E+12,9.87405E+11,1.35301E+13,1.2019E+12,1.35301E+13,1.55535E+12,3.22579E+11,5.59712E+11,55419819609,2.01418E+11,1826317681,37476882,1.05325E+11,1.61542E+11,98205759818,301852374,367053709,340247470,467792069,89874419,105756351,1099249,219113361,10773,33024280,33024280,1.13183E+11,20182703059,1.58872E+12,37200577885,32150,19704182915,6503233,3002071,11472718,1439399,5796723,1.0654E+11,72315193614,63464713289,1148870468,9.2193E+11,4.94534E+11,152532088,267633594,564602229,1364628305,3825942428,7799806504,13303217653,13115059801,15706654490,16284606015,13023667948,12927609987,11283799868,8107808665,4956252315,10146330988,95.29369837,97.90691969,8090303,4212027,26145430,8018804,4199800,25720976,219797,2935452,8190221,4214457,26990998,8090292,4211996,26145170,11740055,11639925,,,,26698,118133,241300,755653,14742,131007,1,95558,311529,308258,4322338,110311,109981,4309781,110331,4324788,110309,4322305,,0,0,0,0,,,,,,,,40396.98052,89489.75278,26242.03993,3704.410444,29946.45037,
4/30/2020,22,55449,98.70624257,99.70252206,99.93442902,0.192987289,0.010425346,0.042483723,5.106878215,42.99978027,7.777132996,2.71329991,0.32924933,9.403459125,3266,43.19866939,2375925.909,14.95485633,1.57117839,193301.5695,18828.31662,73.28436264,47.75809628,85.96567315,99.90310095,99.86470883,43.59960528,29.70291101,26.19671416,0.500769552,5.799314393,7.195836706,4.298505046,14075.68719,2085862,496690,210380050,211073466,489362,210165494,210303392,197727314,197995184,376562,7349,796755,193495147,4638816,11610702,1.11358E+11,2264667,28616546,45543159,1.79815E+11,2.07338E+11,40599845344,5.16158E+12,9.54857E+11,1.42244E+13,1.10625E+12,1.42244E+13,1.54612E+12,3.07612E+11,4.5646E+11,51395222728,1.56098E+11,1703352909,39430680,1.03386E+11,1.50269E+11,95640714893,288983871,357908510,329048956,449002958,82632637,96122829,931781,213503484,525,34776920,34776920,1.12605E+11,19514841600,1.57776E+12,37117955018,38887,16052010566,4956575,2545688,12032433,1247829,4883597,1.00948E+11,68772484851,60654429681,1159454250,7.43949E+11,4.11112E+11,125921956,217042169,454552308,1118185930,3179908454,6549239436,11436664967,11152464680,13427680269,14026046967,11329501761,11309985233,9959720345,7226401022,4474120418,9390886457,95.12923289,97.76286398,6595999,3405299,20339850,6536788,3395477,20022153,174435,2360905,6686355,3407328,21046995,6595983,3405292,20339537,9629664,9552047,,,,25133,92571,177591,548561,10922,95777,1,69933,270569,267666,3501510,96211,95906,3491383,96220,3503548,96211,3501503,,0,0,0,0,,,,,,,,25580.53916,69804.42917,24105.03913,3108.289537,27213.32867,
4/30/2020,23,55412,98.61086798,99.69649955,99.8876884,0.144285719,0.009041356,0.035985125,4.457626735,38.62552617,6.404596467,3.697739586,0.389436181,9.530604362,3066,36.07432354,1982734.748,15.14103421,1.474559297,177674.4903,15763.46207,70.1994297,47.21689744,86.3623098,99.9183393,99.89016719,43.33524962,29.60988774,26.48491257,0.569950075,7.756781021,5.451138117,3.577978984,13388.23915,2314130,456955,195186592,195764970,418857,194741307,194960270,183011782,183213010,260567,5089,610532,179958321,3549161,8482825,93814003724,767916,22898402,35890662,1.65445E+11,1.60452E+11,35994889357,4.6566E+12,8.45391E+11,1.42444E+13,9.12298E+11,1.42444E+13,1.42114E+12,2.7385E+11,3.10267E+11,41267231954,1.05967E+11,1424222338,39480223,93860029000,1.25781E+11,85300589589,258012278,326919125,294710687,419819204,66099685,76537653,701056,197524547,630,34818285,34818285,1.07106E+11,18189751753,1.44951E+12,35342600323,51673,11463023283,4433295,2719061,12033449,973613,3663085,88058578207,60168214970,53818168012,1158156321,5.11644E+11,3.05204E+11,99529826,162115617,337738530,835054244,2403510907,5019080895,9094690116,8756243330,10649253890,11272646519,9242420572,9299716508,8317520357,6145238378,3856122051,8376196743,94.41262991,97.76485831,4968255,2474517,15062646,4920167,2467396,14831852,129002,1873544,5032580,2475761,15709416,4968182,2474489,15062464,6933541,6882091,,,,21485,72793,118358,363479,7437,65234,0,47843,226016,223390,2550334,75817,75560,2542956,75824,2551585,75816,2550305,,0,0,0,0,,,,,,,,15309.64995,46594.94861,21508.07312,2556.146072,24064.21919,
5/1/2020,0,55389,98.74681916,99.79641175,99.95786482,0.109215903,0.007416045,0.032128991,3.98341814,32.75025727,5.064480316,5.24536037,0.45957506,9.751171125,2372,30.52173915,1679262.367,15.24211493,1.376890125,148527.3298,12081.96728,69.4271594,48.53271814,86.75394462,99.93086303,99.90755192,43.1416597,29.02408757,27.16426301,0.669989713,10.96073046,4.026172573,3.009789325,11231.53919,1957447,414595,176978187,177456985,356356,176796659,176871184,165986153,166139746,179171,3208,436738,163686779,2865901,5379964,72539536397,948033,16117497,27332498,1.38142E+11,1.16111E+11,29148593724,3.76801E+12,6.72565E+11,1.35589E+13,6.86688E+11,1.35589E+13,1.18799E+12,2.28433E+11,1.82935E+11,31299069619,68104369375,1145949196,37545344,77941451229,96366326623,69988392589,226081441,289411586,256190497,369006163,53000603,61093018,493138,178595583,0,33080675,33080675,89852313495,15364870093,1.21118E+12,29171638781,27002,6795846655,2236267,1057640,11498416,748419,2675225,68984334230,46410067937,43436173099,1071326291,3.13806E+11,2.1065E+11,76214430,112027243,236171190,582874535,1693591419,3615339207,6972663177,6632596996,8219383012,8918918868,7495895977,7670574373,7015480943,5349370872,3418843970,7768664535,94.63118089,97.48836045,3808731,1779969,11383181,3770488,1774824,11214308,96716,1535176,3867570,1780502,11850411,3808673,1779938,11383055,4980115,4947644,,,,16345,56238,79429,229969,5179,44831,0,32803,207937,206205,1851772,71803,70781,1845605,71805,1852307,71802,1851740,,0,0,0,0,0.82463546,0.510946694,-115.4296333,11.79464571,2.092038493,0.409676859,0.466514226,9386.382741,29506.53889,18565.4814,2078.268247,20643.74964,
5/1/2020,1,55417,98.80974326,99.81967284,99.96986444,0.089744762,0.007064543,0.02926304,3.701647891,27.83701457,3.977020281,7.138296933,0.500829827,9.983230389,1616,26.16359924,1437577.863,15.4827388,1.273521021,137923.9381,10061.21567,69.51398033,49.43546769,87.55860181,99.93492683,99.91478084,42.76591647,28.48846613,27.99115021,0.754467187,14.77833094,3.159996741,2.649565041,10324.20433,1938289,431092,175437369,175927123,375517,175331337,175384190,164321690,164461843,145635,2656,380232,162276730,2579423,4410564,62427996028,1261496,13506856,22475111,1.27234E+11,95568695568,25817878518,3.37389E+12,5.92684E+11,1.42493E+13,5.66697E+11,1.42493E+13,1.10317E+12,2.0962E+11,1.25177E+11,25395519476,50706883094,1033259219,39492243,71251755157,80211595685,62984115955,219190668,278129641,249138378,358400392,49118332,56097666,416755,176760155,0,34832689,34832689,82593634611,13897456130,1.12399E+12,26818787161,29905,4648439582,4073255,1981763,12058974,677585,2302506,59648058099,39734485372,39040850560,1052298333,2.25155E+11,1.66881E+11,56892163,77334283,161915917,397631744,1176760700,2591681374,5350858660,5063699179,6383819082,7126214563,6128055783,6389652440,5968746086,4687420327,3055189499,7240712247,94.68381722,97.10918905,2881731,1202149,8816809,2849731,1198920,8686905,72810,1288933,2934581,1202304,9174596,2881748,1202163,8816761,3373420,3354188,,,,15696,44690,53767,147390,3720,31046,0,22849,197402,195957,1266177,64028,63280,1262200,64031,1266335,64031,1266194,,0,0,0,0,0.841357634,0.541086723,-115.9192798,12.22795341,2.192214166,0.425690946,0.475870318,6615.40306,18988.67778,15509.41041,1601.324789,17110.7352,
5/1/2020,2,55385,98.86497239,99.82568684,99.96659836,0.078539609,0.007646802,0.028010467,3.54496923,23.07958652,3.685066936,9.21207943,0.698472817,10.23071654,1356,24.49458959,1349599.112,15.54621588,1.355223654,112131.1845,8939.760196,69.51913841,50.54978392,88.61978646,99.93580591,99.92318617,43.02183182,27.68836298,28.49431315,0.795492046,18.27347961,2.571908887,2.449516077,7855.025303,1748349,398743,171419703,171954956,425141,171338540,171395789,160882491,161006166,124814,2038,334299,158909382,2269728,3722813,48680854282,1065472,10402872,17085505,1.01911E+11,68960137385,19452957953,2.65338E+12,4.64335E+11,1.35085E+13,4.97798E+11,1.35085E+13,8.9684E+11,1.69957E+11,78905426479,28665595401,41040387995,919470580,37537701,57688616232,71255687223,52578544515,209794366,262394341,237853134,342140509,46268192,52209776,354471,172596817,0,33080688,33080688,62840202425,10613814734,9.13289E+11,19849884041,75375,2858042847,2213908,1123110,11380120,625841,2107476,45595756245,29344911549,30199080371,843085008,1.4837E+11,1.28792E+11,48915611,59238497,121317070,290456707,865705834,1971434944,4360112929,4104700883,5286156727,6070625675,5360635249,5702907024,5443738709,4427005821,2940745359,7275017766,95.00949656,97.12684028,2690487,1057150,8090895,2662508,1054391,7973088,67747,1262183,2741267,1057218,8391932,2690485,1057144,8090940,2964381,2949431,,,,11842,38462,43723,113183,3296,25677,0,19229,216611,215002,1126279,69129,67757,1122148,69141,1126359,69129,1126273,,0,0,0,0,0.857953909,0.57336254,-116.2448509,12.33867972,2.268052738,0.439327739,0.484944059,7085.728661,17760.39028,13247.29905,1495.215141,14742.51419,
5/1/2020,3,55412,98.86070726,99.82768421,99.97392625,0.106738834,0.009696005,0.032695295,4.098279623,27.7458335,4.939505123,5.87099445,0.557448537,9.957967857,2285,29.70191465,1640970.123,16.31295041,1.500442178,133779.1203,11577.80492,70.78816482,50.44245538,87.74948735,99.93568928,99.91797779,42.73829418,28.66447509,28.00014321,0.59708752,14.1683088,3.788682038,3.074174378,8199.291217,1783051,425828,198944546,199525100,452529,198845500,198897360,187917971,188072232,197910,2839,465217,184621764,2987960,5892097,60762406184,914714,13971443,23198507,1.16446E+11,80591985458,19664833266,3.2364E+12,5.81676E+11,1.37609E+13,6.79721E+11,1.37609E+13,1.06999E+12,1.96888E+11,1.48714E+11,40606061816,72842709460,1142672457,38471340,65591139459,92317818975,61527075367,247957589,304620409,282165679,398605727,59578241,67895828,480123,200586393,0,33945641,33945641,65594329739,10104532159,1.08855E+12,21891017593,17229,3916472909,1796379,1530966,11584055,903285,3327465,53409192397,35821421845,34991219578,746168345,2.48504E+11,1.89145E+11,63924989,89739910,193771884,461754999,1344826282,2917002969,5850625072,5552760777,6924741511,7683729126,6594320201,6880275461,6387332075,5078110084,3325264253,7892150881,94.76857311,97.83624769,4107560,1940051,10455491,4071751,1935137,10284028,98982,1589146,4161872,1940467,10852078,4107629,1940078,10455828,4801647,4774979,,,,15332,59736,65824,184547,4524,35859,0,27115,236702,235444,2014379,74328,73616,2008753,74328,2014795,74326,2014404,,0,0,0,0,0.837572986,0.537734611,-116.0378967,11.57433928,2.191185758,0.409309293,0.471703451,14369.26411,33901.11528,16672.24739,2133.772589,18806.01998,
5/1/2020,4,55387,98.71766169,99.78192731,99.9519028,0.13651167,0.009832365,0.035811163,4.879988404,37.53496462,6.510500235,3.424078243,0.429160274,9.541083966,2212,35.82484372,1979016.81,16.41540064,1.55610922,173261.9574,15002.09119,71.22751726,48.49697081,87.30218428,99.92763397,99.90223799,41.69713485,30.04130579,27.75730352,0.504255835,8.040400707,6.134246836,3.837371137,11341.46842,2045372,445474,202749488,203385556,489240,202550516,202647984,191543485,191730925,258511,4249,569592,188384194,3527926,8479917,86236458833,757375,20396141,33179206,1.51666E+11,1.30118E+11,26663551085,4.37553E+12,7.99585E+11,1.37874E+13,8.97631E+11,1.37874E+13,1.38584E+12,2.43087E+11,3.33739E+11,50697360344,1.18132E+11,1380429102,38532732,84422903487,1.19693E+11,76918280278,259875103,323484430,301945164,423916452,66631805,76323182,609427,204977211,0,34007081,34007081,90731747373,12687697815,1.41019E+12,32097161720,1634,9706487575,4547207,8671936,11602415,1026709,4018944,74363848373,53576513508,49503159336,899304103,5.17871E+11,2.95164E+11,91031084,150455980,331401862,812761253,2344114015,4910917081,8849455331,8545537371,10344378266,10970592536,8983160493,9066706251,8088398611,6028416182,3799183194,8272199677,94.1700848,97.59299062,5281819,2728209,12207851,5233915,2720728,12001838,130725,1738852,5363004,2729310,12744803,5281820,2728204,12207804,6841820,6794184,,,,17167,71447,98461,303330,5811,50345,0,37720,325082,322905,2843175,114966,114186,2834914,114975,2844285,114969,2843173,,0,0,0,0,0.809036105,0.483007838,-115.5094037,10.97512881,2.057400357,0.381106161,0.455267807,15629.14425,42151.03056,22011.12654,2766.223487,24777.35002,
5/1/2020,5,55428,98.82156575,99.80378989,99.95164684,0.099670856,0.008257049,0.031451006,4.067340283,30.44797138,5.015704245,5.345302933,0.577406041,9.827707363,2269,29.78224203,1636761.12,16.228929,1.440871931,148415.3064,12024.53069,70.30774317,49.12450234,87.58494743,99.93411023,99.9179072,42.25171521,29.3152733,27.90254652,0.530464973,11.37358378,4.03411253,2.995964082,9319.2868,1895997,449489,197718248,198269014,420404,197548204,197643771,186352890,186505998,183878,2852,455576,184050688,2840376,5512746,66758607544,960805,15562462,24690368,1.31E+11,92814547321,22819469446,3.65191E+12,6.53235E+11,1.41393E+13,7.09187E+11,1.41393E+13,1.18708E+12,2.06959E+11,1.83361E+11,42056434846,72836845881,1175910608,39483616,73145717398,95888610450,66549016882,245797351,307635070,286118265,406951286,59061056,67432884,503550,199409244,0,34824238,34824238,74554294397,11001759273,1.20756E+12,25036122179,17075,5587731744,2720475,1904864,11865370,825826,2982328,61061736332,42366125962,40324468021,766622423,2.95078E+11,1.99378E+11,69618402,101147537,216462410,518322619,1510941540,3260124377,6347204857,6052561727,7472071014,8170962904,6909446525,7137790498,6548732617,5086306427,3303069004,7633815983,94.56536476,97.3055119,3913356,1897983,10488264,3875520,1891819,10319779,89216,1460669,3982833,1898165,10912808,3913352,1897972,10488221,4920665,4888920,,,,15573,54234,67772,214393,4360,42615,0,31991,306406,304664,2008428,110445,109875,2001694,110452,2008617,110444,2008416,,0,0,0,0,0.829057937,0.520612754,-115.8919729,11.54662525,2.15070685,0.39606414,0.463930712,9747.130768,26683.92361,18540.1839,2175.537006,20715.72091,
5/1/2020,6,55396,98.87456157,99.82955589,99.97146912,0.086647801,0.00869103,0.032612757,3.746794738,23.42385471,3.959375329,7.621923009,0.545897271,10.17064096,2147,27.74509325,1517291.322,15.47742212,1.29335181,114741.2571,9156.280906,69.89513831,50.1399378,87.55561057,99.93462745,99.92336872,44.62102123,27.74998113,27.11759027,0.511407376,17.38414282,2.941226212,2.683122251,6456.199244,1777928,427103,199175080,199745634,440263,199095819,199152639,187687979,187831917,161174,2055,406276,185298367,2677518,4348510,50030109653,495536,12301920,20645602,1.02512E+11,68498785929,18281969182,2.78934E+12,5.00282E+11,1.40439E+13,5.56051E+11,1.40439E+13,9.17685E+11,1.68306E+11,98318839909,29751584057,54500334836,1078672015,38877938,59291828299,72947617214,56401991056,245401917,302630035,280387097,401153934,57401003,65559480,462950,200675383,0,34273534,34273534,51649593955,8391274438,9.33857E+11,15953564592,15,2488378056,1645113,563607,11880596,844115,2922112,47694506806,29661393381,28985443588,546632997,1.74391E+11,1.51333E+11,58149579,73749983,154264236,345152876,1002112626,2242875940,4818370517,4549054429,5758752314,6558261814,5752150798,6114652341,5785972922,4726485228,3150820626,7737620692,95.54000765,97.70166134,3415099,1546281,11094210,3384042,1541133,10925998,77759,1479835,3463622,1546333,11436121,3415073,1546280,11094284,4053279,4031078,,,,13290,50290,55660,183160,3668,40094,0,30794,260040,258450,1633630,87349,87060,1628193,87349,1633682,87347,1633627,,0,0,0,0,0.852202868,0.56550367,-116.1999859,11.86361279,2.233775084,0.419901674,0.480073353,10456.38743,19866.32917,15527.71199,1865.119273,17392.83127,
5/1/2020,7,55318,98.83496774,99.80808395,99.95922631,0.100879209,0.00915019,0.035658782,3.949627023,25.4122108,4.204237238,6.446171149,0.453554895,10.04825667,2711,30.23739305,1652137.802,15.65506783,1.279153988,122398.6784,9537.624961,69.80053573,49.84517631,86.96660281,99.93112698,99.91761226,44.65713824,28.12115734,26.77219793,0.449506492,16.17634956,3.38490996,2.903967185,6597.839425,1847642,436222,211931183,212523270,446023,211788003,211874392,199715794,199880471,199733,2243,487090,196779972,2948623,4975785,54374056296,479137,14179929,23772853,1.07738E+11,72570271033,18373955469,3.02069E+12,5.49152E+11,1.40477E+13,5.906E+11,1.40477E+13,9.78926E+11,1.78277E+11,1.24205E+11,28890729327,63698418060,1176156940,38897432,62530906205,75977836365,59396942892,263849009,323163321,300002371,429799525,64923218,74653046,557771,213676560,0,34290335,34290335,52782715401,8530391293,9.95693E+11,16454615495,5297,2735618684,2798769,4173652,11886510,1063112,3684675,50973713307,32098783495,30559019135,513087402,2.11661E+11,1.72487E+11,67641040,89855146,190541414,427690238,1220113521,2666631013,5504221305,5207015379,6504105804,7297543170,6323604995,6656525074,6232457158,5037789426,3335977172,8029739012,95.78596771,97.92209115,4126952,1958026,14267217,4089021,1951356,14057853,91852,1775471,4175866,1958147,14676613,4127027,1958054,14267504,4913805,4886564,,,,14500,62998,71730,251770,4758,54108,0,41300,269802,267943,2044862,86836,86366,2037722,86838,2044985,86836,2044890,,0,0,0,0,0.843085877,0.549703585,-116.0147444,11.65434458,2.187446472,0.410276018,0.476322705,14282.58823,22708.59306,17212.21905,2066.449493,19278.66854,
5/1/2020,8,55310,98.80205338,99.80171047,99.96357724,0.125611999,0.010371262,0.040260331,4.323509993,30.35796216,5.105444308,4.789408299,0.393914987,9.810615147,3423,34.71363404,1904255.12,15.64526757,1.353444189,143871.4796,11750.76649,70.45614586,49.24776788,86.79128562,99.92975985,99.90824996,44.27753814,28.80180977,26.4875666,0.433085488,12.52669452,4.37076099,3.331886325,8394.78405,1943321,433810,228026880,228681946,494787,227878800,227961830,214913173,215110537,267716,2847,607946,211237276,3550601,7062028,68085208381,983046,18992054,31035842,1.26652E+11,94837813206,21935375047,3.64439E+12,6.69346E+11,1.42096E+13,7.25461E+11,1.42096E+13,1.15068E+12,2.08237E+11,1.96776E+11,35033838820,88937562604,1366778698,39372965,73548054366,93651559790,69194991954,292847403,354572103,330510823,469101480,77113356,88849192,723992,230298016,0,34731961,34731961,67158272402,10699046906,1.17073E+12,21717284723,42095,4507112822,3214999,2669682,12020254,1325541,4776238,62543323735,40683402653,37414466164,611745978,3.21461E+11,2.3055E+11,87346371,125110793,267028245,614766107,1740935171,3690073688,7125560291,6782133469,8316803006,9069079149,7677252249,7926710907,7272087750,5692606201,3711257475,8520659092,95.92469423,97.93735118,5446687,2751775,18637665,5402425,2743611,18369324,121911,2186494,5516210,2752275,19150025,5446692,2751786,18637948,6791193,6751993,,,,14124,80218,106465,373601,7133,74463,0,56483,318641,316322,2859735,107960,106822,2850433,107966,2860241,107960,2859746,,0,0,0,0,0.826368314,0.518963112,-115.5368331,11.3003753,2.086136105,0.396172343,0.467249894,18546.45608,29184.01111,19566.22855,2430.779716,21997.00827,
5/1/2020,9,55267,98.70365908,99.77528502,99.95664288,0.146802258,0.010894747,0.043950687,4.664168946,35.18654924,5.977498989,3.784128804,0.36077165,9.618268022,3197,38.11187625,2091045.264,15.60007256,1.425710359,162893.7751,13841.8834,70.34754825,48.15374903,85.95509946,99.92284659,99.89563637,43.73456368,29.37489632,26.46268132,0.427858682,9.668747409,5.391865773,3.691919037,10253.35826,2114903,451502,232716039,233418377,522651,232525268,232626128,218995100,219223890,318834,3565,694252,214894273,4025944,8827356,81015135437,1435066,24473790,37588909,1.44412E+11,1.21892E+11,26133617742,4.20741E+12,7.78518E+11,1.417E+13,8.47011E+11,1.417E+13,1.30284E+12,2.3656E+11,2.81777E+11,40084772874,1.11108E+11,1496972796,39278381,83515084318,1.10365E+11,77410711149,308825364,369814398,345311938,490865633,84478953,98282654,881293,235488912,0,34662365,34662365,82026866102,12975284034,1.32631E+12,27208052942,73775,7141729859,4318718,2153041,11983044,1548276,5672654,73833565642,49591287832,44674828189,722319589,4.50302E+11,2.85794E+11,106426608,163076349,346502782,807827614,2263180122,4689802839,8596564076,8263792620,10001892011,10683002213,8862616173,9015567883,8121782256,6172309188,3949866731,8725231776,95.9957034,98.13607223,6430802,3272652,22758779,6377679,3262903,22432200,146221,2570871,6498892,3273876,23368118,6430881,3272680,22758971,8088898,8037343,,,,17013,87716,145682,509502,9126,96663,1,72957,360052,357508,3406877,134225,133055,3395958,134232,3408108,134225,3406905,,0,0,0,0,0.813005565,0.494080093,-115.1403454,11.05651807,1.998192208,0.386110679,0.459722998,23054.63152,38349.59444,21769.47939,2793.29847,24562.77786,
5/1/2020,10,55222,98.65608862,99.73943666,99.94301361,0.170559271,0.011900011,0.046704289,5.033936201,39.40615804,6.824612193,3.038614249,0.323446108,9.47850016,3149,41.5658609,2276600.705,15.45156655,1.482040504,179457.0314,15907.92716,70.25963704,47.16696314,85.55229783,99.91522276,99.88098331,43.4338445,29.70794518,26.42883049,0.429379818,7.521056415,6.551728884,4.103034792,11824.96162,2206338,457207,236408900,237161622,552131,236169134,236303795,222265293,222530141,375587,4590,793063,217638729,4468434,11293960,94895843031,755581,30143908,44152613,1.60621E+11,1.55478E+11,30885975969,4.70676E+12,8.78376E+11,1.41733E+13,9.6727E+11,1.41733E+13,1.43533E+12,2.66906E+11,3.84526E+11,44883760559,1.38767E+11,1634120214,39313999,92892419719,1.26881E+11,85612373873,322845775,382411540,358620027,510421121,91963830,107494284,1053035,239697107,754,34688032,34688032,94599692943,15010373276,1.46216E+12,31874658070,30272,10582199531,3901228,2599985,11989661,1698043,6366089,85189588174,58268100477,51836562279,842170209,6.08606E+11,3.51271E+11,124873999,203013570,426533169,1008610231,2809487137,5747181605,10175873884,9851239260,11830546753,12439755819,10172533607,10231856858,9083486427,6747653272,4252432393,9100876929,95.72387723,98.09771271,7320295,3750896,26258856,7261425,3738681,25872962,176489,2874116,7402254,3752515,27029015,7320312,3750897,26259119,9384618,9319474,,,,19652,98878,187242,650815,10877,118586,0,89156,360499,357486,3884292,132651,132277,3871699,132666,3886112,132652,3884294,,0,0,0,0,0.803316676,0.475873375,-114.7904087,10.84224437,1.926739321,0.37982791,0.454876045,26338.1218,47149.24583,23608.27025,3100.01201,26708.28226,
